STATION_ID,DURATION,SENSOR_NUMBER,SENS_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
LCC,M,2,RAIN,2012-01-01 00:00,2012-01-01 00:00,1.30,,INCHES
LCC,M,2,RAIN,2012-02-01 00:00,2012-02-01 00:00,0.16,,INCHES
LCC,M,2,RAIN,2012-03-01 00:00,2012-03-01 00:00,1.75,,INCHES
LCC,M,2,RAIN,2012-04-01 00:00,2012-04-01 00:00,1.71,,INCHES
LCC,M,2,RAIN,2012-05-01 00:00,2012-05-01 00:00,0.01,,INCHES
LCC,M,2,RAIN,2012-06-01 00:00,2012-06-01 00:00,0.00,,INCHES
LCC,M,2,RAIN,2012-07-01 00:00,2012-07-01 00:00,0.01,,INCHES
LCC,M,2,RAIN,2012-08-01 00:00,2012-08-01 00:00,0.00,,INCHES
LCC,M,2,RAIN,2012-09-01 00:00,2012-09-01 00:00,0.00,,INCHES
LCC,M,2,RAIN,2012-10-01 00:00,2012-10-01 00:00,0.02,,INCHES
LCC,M,2,RAIN,2012-11-01 00:00,2012-11-01 00:00,1.03,,INCHES
LCC,M,2,RAIN,2012-12-01 00:00,2012-12-01 00:00,2.16,,INCHES
LCC,M,2,RAIN,2013-01-01 00:00,2013-01-01 00:00,1.18,,INCHES
LCC,M,2,RAIN,2013-02-01 00:00,2013-02-01 00:00,0.20,,INCHES
LCC,M,2,RAIN,2013-03-01 00:00,2013-03-01 00:00,0.54,,INCHES
LCC,M,2,RAIN,2013-04-01 00:00,2013-04-01 00:00,0.00,,INCHES
LCC,M,2,RAIN,2013-05-01 00:00,2013-05-01 00:00,0.71,,INCHES
LCC,M,2,RAIN,2013-06-01 00:00,2013-06-01 00:00,0.00,,INCHES
LCC,M,2,RAIN,2013-07-01 00:00,2013-07-01 00:00,0.09,,INCHES
LCC,M,2,RAIN,2013-08-01 00:00,2013-08-01 00:00,0.00,,INCHES
LCC,M,2,RAIN,2013-09-01 00:00,2013-09-01 00:00,0.00,,INCHES
LCC,M,2,RAIN,2013-10-01 00:00,2013-10-01 00:00,0.06,,INCHES
LCC,M,2,RAIN,2013-11-01 00:00,2013-11-01 00:00,0.62,,INCHES
LCC,M,2,RAIN,2013-12-01 00:00,2013-12-01 00:00,0.20,,INCHES
LCC,M,2,RAIN,2014-01-01 00:00,2014-01-01 00:00,0.00,,INCHES
LCC,M,2,RAIN,2014-02-01 00:00,2014-02-01 00:00,3.58,,INCHES
LCC,M,2,RAIN,2014-03-01 00:00,2014-03-01 00:00,1.18,,INCHES
LCC,M,2,RAIN,2014-04-01 00:00,2014-04-01 00:00,0.35,,INCHES
LCC,M,2,RAIN,2014-05-01 00:00,2014-05-01 00:00,0.00,,INCHES
LCC,M,2,RAIN,2014-06-01 00:00,2014-06-01 00:00,0.00,,INCHES
LCC,M,2,RAIN,2014-07-01 00:00,2014-07-01 00:00,0.00,,INCHES
LCC,M,2,RAIN,2014-08-01 00:00,2014-08-01 00:00,0.04,,INCHES
LCC,M,2,RAIN,2014-09-01 00:00,2014-09-01 00:00,0.01,,INCHES
LCC,M,2,RAIN,2014-10-01 00:00,2014-10-01 00:00,0.25,,INCHES
LCC,M,2,RAIN,2014-11-01 00:00,2014-11-01 00:00,0.48,,INCHES
LCC,M,2,RAIN,2014-12-01 00:00,2014-12-01 00:00,3.88,,INCHES
LCC,M,2,RAIN,2015-01-01 00:00,2015-01-01 00:00,1.09,,INCHES
LCC,M,2,RAIN,2015-02-01 00:00,2015-02-01 00:00,0.83,,INCHES
LCC,M,2,RAIN,2015-03-01 00:00,2015-03-01 00:00,0.87,,INCHES
LCC,M,2,RAIN,2015-04-01 00:00,2015-04-01 00:00,0.13,,INCHES
LCC,M,2,RAIN,2015-05-01 00:00,2015-05-01 00:00,0.93,,INCHES
LCC,M,2,RAIN,2015-06-01 00:00,2015-06-01 00:00,0.01,,INCHES
LCC,M,2,RAIN,2015-07-01 00:00,2015-07-01 00:00,0.38,,INCHES
LCC,M,2,RAIN,2015-08-01 00:00,2015-08-01 00:00,0.00,,INCHES
LCC,M,2,RAIN,2015-09-01 00:00,2015-09-01 00:00,2.39,,INCHES
LCC,M,2,RAIN,2015-10-01 00:00,2015-10-01 00:00,0.45,,INCHES
LCC,M,2,RAIN,2015-11-01 00:00,2015-11-01 00:00,0.01,,INCHES
LCC,M,2,RAIN,2015-12-01 00:00,2015-12-01 00:00,0.57,,INCHES
LCC,M,2,RAIN,2016-01-01 00:00,2016-01-01 00:00,3.17,,INCHES
LCC,M,2,RAIN,2016-02-01 00:00,2016-02-01 00:00,0.79,,INCHES
LCC,M,2,RAIN,2016-03-01 00:00,2016-03-01 00:00,1.60,r,INCHES
LCC,M,2,RAIN,2016-04-01 00:00,2016-04-01 00:00,0.24,,INCHES
LCC,M,2,RAIN,2016-05-01 00:00,2016-05-01 00:00,0.05,,INCHES
LCC,M,2,RAIN,2016-06-01 00:00,2016-06-01 00:00,0.00,,INCHES
LCC,M,2,RAIN,2016-07-01 00:00,2016-07-01 00:00,0.00,,INCHES
LCC,M,2,RAIN,2016-08-01 00:00,2016-08-01 00:00,0.00,,INCHES
LCC,M,2,RAIN,2016-09-01 00:00,2016-09-01 00:00,0.00,T,INCHES
LCC,M,2,RAIN,2016-10-01 00:00,2016-10-01 00:00,0.52,,INCHES
LCC,M,2,RAIN,2016-11-01 00:00,2016-11-01 00:00,0.88,,INCHES
LCC,M,2,RAIN,2016-12-01 00:00,2016-12-01 00:00,4.55,,INCHES
LCC,M,2,RAIN,2017-01-01 00:00,2017-01-01 00:00,8.38,,INCHES
LCC,M,2,RAIN,2017-02-01 00:00,2017-02-01 00:00,4.17,,INCHES
LCC,M,2,RAIN,2017-03-01 00:00,2017-03-01 00:00,0.09,,INCHES
LCC,M,2,RAIN,2017-04-01 00:00,2017-04-01 00:00,0.08,,INCHES
LCC,M,2,RAIN,2017-05-01 00:00,2017-05-01 00:00,0.32,,INCHES
LCC,M,2,RAIN,2017-06-01 00:00,2017-06-01 00:00,0.01,,INCHES
LCC,M,2,RAIN,2017-07-01 00:00,2017-07-01 00:00,0.00,,INCHES
LCC,M,2,RAIN,2017-08-01 00:00,2017-08-01 00:00,0.00,,INCHES
LCC,M,2,RAIN,2017-09-01 00:00,2017-09-01 00:00,0.07,,INCHES
LCC,M,2,RAIN,2017-10-01 00:00,2017-10-01 00:00,0.10,,INCHES
LCC,M,2,RAIN,2017-11-01 00:00,2017-11-01 00:00,0.01,,INCHES
LCC,M,2,RAIN,2017-12-01 00:00,2017-12-01 00:00,0.01,,INCHES
LCC,M,2,RAIN,2018-01-01 00:00,2018-01-01 00:00,1.77,,INCHES
LCC,M,2,RAIN,2018-02-01 00:00,2018-02-01 00:00,0.03,,INCHES
LCC,M,2,RAIN,2018-03-01 00:00,2018-03-01 00:00,2.69,,INCHES
LCC,M,2,RAIN,2018-04-01 00:00,2018-04-01 00:00,0.02,,INCHES
LCC,M,2,RAIN,2018-05-01 00:00,2018-05-01 00:00,0.09,,INCHES
LCC,M,2,RAIN,2018-06-01 00:00,2018-06-01 00:00,0.00,,INCHES
LCC,M,2,RAIN,2018-07-01 00:00,2018-07-01 00:00,0.00,,INCHES
LCC,M,2,RAIN,2018-08-01 00:00,2018-08-01 00:00,0.00,,INCHES
LCC,M,2,RAIN,2018-09-01 00:00,2018-09-01 00:00,0.00,,INCHES
LCC,M,2,RAIN,2018-10-01 00:00,2018-10-01 00:00,0.57,,INCHES
LCC,M,2,RAIN,2018-11-01 00:00,2018-11-01 00:00,1.58,,INCHES
LCC,M,2,RAIN,2018-12-01 00:00,2018-12-01 00:00,2.11,,INCHES
LCC,M,2,RAIN,2019-01-01 00:00,2019-01-01 00:00,5.95,,INCHES
LCC,M,2,RAIN,2019-02-01 00:00,2019-02-01 00:00,5.59,,INCHES
LCC,M,2,RAIN,2019-03-01 00:00,2019-03-01 00:00,2.19,,INCHES
LCC,M,2,RAIN,2019-04-01 00:00,2019-04-01 00:00,0.02,,INCHES
LCC,M,2,RAIN,2019-05-01 00:00,2019-05-01 00:00,0.81,,INCHES
LCC,M,2,RAIN,2019-06-01 00:00,2019-06-01 00:00,0.00,,INCHES
LCC,M,2,RAIN,2019-07-01 00:00,2019-07-01 00:00,0.00,,INCHES
LCC,M,2,RAIN,2019-08-01 00:00,2019-08-01 00:00,0.00,,INCHES
LCC,M,2,RAIN,2019-09-01 00:00,2019-09-01 00:00,0.03,,INCHES
LCC,M,2,RAIN,2019-10-01 00:00,2019-10-01 00:00,0.00,,INCHES
LCC,M,2,RAIN,2019-11-01 00:00,2019-11-01 00:00,2.12,,INCHES
LCC,M,2,RAIN,2019-12-01 00:00,2019-12-31 00:00,4.84,r,INCHES
LCC,M,2,RAIN,2020-01-01 00:00,2020-01-31 00:00,0.32,,INCHES
LCC,M,2,RAIN,2020-02-01 00:00,2020-02-29 00:00,0.04,,INCHES
LCC,M,2,RAIN,2020-03-01 00:00,2020-03-01 00:00,0.26,,INCHES
LCC,M,2,RAIN,2020-04-01 00:00,2020-04-30 00:00,3.02,,INCHES
LCC,M,2,RAIN,2020-05-01 00:00,2020-05-30 00:00,0.14,,INCHES
LCC,M,2,RAIN,2020-06-01 00:00,2020-06-01 00:00,6.43,,INCHES
LCC,M,2,RAIN,2020-07-01 00:00,2020-07-31 00:00,0.00,r,INCHES
LCC,M,2,RAIN,2020-08-01 00:00,2020-08-01 00:00,0.00,r,INCHES
LCC,M,2,RAIN,2020-09-01 00:00,2020-09-01 00:00,0.00,r,INCHES
LCC,M,2,RAIN,2020-10-01 00:00,2020-10-01 00:00,0.00,r,INCHES
LCC,M,2,RAIN,2020-11-01 00:00,2020-11-01 00:00,0.11,r,INCHES
LCC,M,2,RAIN,2020-12-01 00:00,2020-12-01 00:00,1.84,r,INCHES
LCC,M,2,RAIN,2021-01-01 00:00,2021-01-01 00:00,2.44,r,INCHES
LCC,M,2,RAIN,2021-02-01 00:00,2021-02-01 00:00,0.19,r,INCHES
LCC,M,2,RAIN,2021-03-01 00:00,2021-03-01 00:00,1.41,r,INCHES
LCC,M,2,RAIN,2021-04-01 00:00,2021-04-01 00:00,0.00,r,INCHES
LCC,M,2,RAIN,2021-05-01 00:00,2021-05-01 00:00,0.00,r,INCHES
LCC,M,2,RAIN,2021-06-01 00:00,2021-06-01 00:00,0.02,r,INCHES
LCC,M,2,RAIN,2021-07-01 00:00,2021-07-01 00:00,0.12,r,INCHES
LCC,M,2,RAIN,2021-08-01 00:00,2021-08-01 00:00,0.01,,INCHES
LCC,M,2,RAIN,2021-09-01 00:00,2021-09-01 00:00,0.00,r,INCHES
LCC,M,2,RAIN,2021-10-01 00:00,2021-10-01 00:00,0.71,r,INCHES
LCC,M,2,RAIN,2021-11-01 00:00,2021-11-01 00:00,0.00,r,INCHES
LCC,M,2,RAIN,2021-12-01 00:00,2021-12-01 00:00,5.15,r,INCHES
